series,timestamp,value,label
series_c,2019-01-18T06:51:37.000Z,-220,
series_a,2019-01-18T06:56:37.000Z,12.9375,
series_b,2019-01-18T06:56:37.000Z,-1.25,
series_c,2019-01-18T06:56:37.000Z,-57,
series_a,2019-01-18T07:01:37.000Z,12.4375,
series_b,2019-01-18T07:01:37.000Z,15.625,
series_c,2019-01-18T07:01:37.000Z,51,
series_a,2019-01-18T07:06:37.000Z,12.4375,
series_b,2019-01-18T07:06:37.000Z,24.5,
series_c,2019-01-18T07:06:37.000Z,-95,
series_a,2019-01-18T07:11:37.000Z,12.125,
series_b,2019-01-18T07:11:37.000Z,-10.3125,
series_c,2019-01-18T07:11:37.000Z,45,
series_a,2019-01-18T07:16:37.000Z,11.8125,
series_b,2019-01-18T07:16:37.000Z,-6.5,
series_c,2019-01-18T07:16:37.000Z,2,
series_a,2019-01-18T07:21:37.000Z,12.0625,
series_b,2019-01-18T07:21:37.000Z,17.625,
series_c,2019-01-18T07:21:37.000Z,-20,
series_a,2019-01-18T07:26:37.000Z,12.25,
series_b,2019-01-18T07:26:37.000Z,13.375,
series_c,2019-01-18T07:26:37.000Z,24,
series_a,2019-01-18T07:31:37.000Z,12.25,
series_b,2019-01-18T07:31:37.000Z,8.375,
series_c,2019-01-18T07:31:37.000Z,11,
series_a,2019-01-18T07:36:37.000Z,12.3125,
series_b,2019-01-18T07:36:37.000Z,12.6875,
series_c,2019-01-18T07:36:37.000Z,-42,
series_a,2019-01-18T07:41:37.000Z,11.75,
series_b,2019-01-18T07:41:37.000Z,22.9375,
series_c,2019-01-18T07:41:37.000Z,-104,
series_a,2019-01-18T07:46:37.000Z,11.5,
series_b,2019-01-18T07:46:37.000Z,2.0625,
series_c,2019-01-18T07:46:37.000Z,-28,
series_a,2019-01-18T07:51:37.000Z,11.5625,
series_b,2019-01-18T07:51:37.000Z,11.3125,
series_c,2019-01-18T07:51:37.000Z,46,
series_a,2019-01-18T07:56:37.000Z,11.5625,
series_b,2019-01-18T07:56:37.000Z,4.0625,
series_c,2019-01-18T07:56:37.000Z,153,
series_a,2019-01-18T08:01:37.000Z,11.375,
series_b,2019-01-18T08:01:37.000Z,12.0625,
series_c,2019-01-18T08:01:37.000Z,-29,
series_a,2019-01-18T08:06:37.000Z,11.8125,
series_b,2019-01-18T08:06:37.000Z,8.9375,
series_c,2019-01-18T08:06:37.000Z,52,
series_a,2019-01-18T08:11:37.000Z,11.125,
series_b,2019-01-18T08:11:37.000Z,12.625,
series_c,2019-01-18T08:11:37.000Z,35,
series_a,2019-01-18T08:16:37.000Z,10.6875,
series_b,2019-01-18T08:16:37.000Z,24.8125,
series_c,2019-01-18T08:16:37.000Z,3,
series_a,2019-01-18T08:21:37.000Z,10.625,
series_b,2019-01-18T08:21:37.000Z,19.625,
series_c,2019-01-18T08:21:37.000Z,-1,
series_a,2019-01-18T08:26:37.000Z,11.625,
series_b,2019-01-18T08:26:37.000Z,9.75,
series_c,2019-01-18T08:26:37.000Z,209,
series_a,2019-01-18T08:31:37.000Z,11.375,
series_b,2019-01-18T08:31:37.000Z,15.3125,
series_c,2019-01-18T08:31:37.000Z,-96,
series_a,2019-01-18T08:36:37.000Z,11.375,
series_b,2019-01-18T08:36:37.000Z,8.3125,
series_c,2019-01-18T08:36:37.000Z,-12,
series_a,2019-01-18T08:41:37.000Z,11.1875,
series_b,2019-01-18T08:41:37.000Z,17.6875,
series_c,2019-01-18T08:41:37.000Z,25,
series_a,2019-01-18T08:46:37.000Z,11,
series_b,2019-01-18T08:46:37.000Z,32,
series_c,2019-01-18T08:46:37.000Z,94,
series_a,2019-01-18T08:51:37.000Z,10.5,
series_b,2019-01-18T08:51:37.000Z,32.875,
series_c,2019-01-18T08:51:37.000Z,-19,
series_a,2019-01-18T08:56:37.000Z,10.8125,
series_b,2019-01-18T08:56:37.000Z,28.9375,
series_c,2019-01-18T08:56:37.000Z,-11,
series_a,2019-01-18T09:01:37.000Z,10.875,
series_b,2019-01-18T09:01:37.000Z,6.8125,
series_c,2019-01-18T09:01:37.000Z,46,
series_a,2019-01-18T09:06:37.000Z,10.4375,
series_b,2019-01-18T09:06:37.000Z,12.5625,
series_c,2019-01-18T09:06:37.000Z,65,
series_a,2019-01-18T09:11:37.000Z,10.4375,
series_b,2019-01-18T09:11:37.000Z,31.875,
series_c,2019-01-18T09:11:37.000Z,-16,
series_a,2019-01-18T09:16:37.000Z,10,
series_b,2019-01-18T09:16:37.000Z,17,
series_c,2019-01-18T09:16:37.000Z,81,
series_a,2019-01-18T09:21:37.000Z,10.5,
series_b,2019-01-18T09:21:37.000Z,39.1875,
series_c,2019-01-18T09:21:37.000Z,-19,
series_a,2019-01-18T09:26:37.000Z,10.3125,
series_b,2019-01-18T09:26:37.000Z,-3.8125,
series_c,2019-01-18T09:26:37.000Z,28,
series_a,2019-01-18T09:31:37.000Z,10.3125,
series_b,2019-01-18T09:31:37.000Z,3.6875,
series_c,2019-01-18T09:31:37.000Z,-110,
series_a,2019-01-18T09:36:37.000Z,10.25,
series_b,2019-01-18T09:36:37.000Z,31.875,
series_c,2019-01-18T09:36:37.000Z,-88,
series_a,2019-01-18T09:41:37.000Z,9.9375,
series_b,2019-01-18T09:41:37.000Z,29,
series_c,2019-01-18T09:41:37.000Z,-63,
series_a,2019-01-18T09:46:37.000Z,10.125,
series_b,2019-01-18T09:46:37.000Z,8.6875,
series_c,2019-01-18T09:46:37.000Z,49,
series_a,2019-01-18T09:51:37.000Z,9.8125,
series_b,2019-01-18T09:51:37.000Z,17.0625,
series_c,2019-01-18T09:51:37.000Z,-58,
series_a,2019-01-18T09:56:37.000Z,9.8125,
series_b,2019-01-18T09:56:37.000Z,10.9375,
series_c,2019-01-18T09:56:37.000Z,-114,
series_a,2019-01-18T10:01:37.000Z,9.875,
series_b,2019-01-18T10:01:37.000Z,15.6875,
series_c,2019-01-18T10:01:37.000Z,39,
series_a,2019-01-18T10:06:37.000Z,9.75,
series_b,2019-01-18T10:06:37.000Z,2.125,
series_c,2019-01-18T10:06:37.000Z,113,
series_a,2019-01-18T10:11:37.000Z,9.6875,
series_b,2019-01-18T10:11:37.000Z,20,
series_c,2019-01-18T10:11:37.000Z,-170,
series_a,2019-01-18T10:16:37.000Z,9.5,
series_b,2019-01-18T10:16:37.000Z,9.625,
series_c,2019-01-18T10:16:37.000Z,10,
series_a,2019-01-18T10:21:37.000Z,9.6875,
series_b,2019-01-18T10:21:37.000Z,24.8125,
series_c,2019-01-18T10:21:37.000Z,7,
series_a,2019-01-18T10:26:37.000Z,9.5625,
series_b,2019-01-18T10:26:37.000Z,11.25,
series_c,2019-01-18T10:26:37.000Z,88,
series_a,2019-01-18T10:31:37.000Z,9.8125,
series_b,2019-01-18T10:31:37.000Z,2.0625,
series_c,2019-01-18T10:31:37.000Z,-12,
series_a,2019-01-18T10:36:37.000Z,10.0625,
series_b,2019-01-18T10:36:37.000Z,24.8125,
series_c,2019-01-18T10:36:37.000Z,-3,
series_a,2019-01-18T10:41:37.000Z,10.0625,
series_b,2019-01-18T10:41:37.000Z,26.25,
series_c,2019-01-18T10:41:37.000Z,85,
series_a,2019-01-18T10:46:37.000Z,10.0625,
series_b,2019-01-18T10:46:37.000Z,4.1875,
series_c,2019-01-18T10:46:37.000Z,165,
series_a,2019-01-18T10:51:37.000Z,25.25,
series_b,2019-01-18T10:51:37.000Z,24.875,
series_c,2019-01-18T10:51:37.000Z,61,
series_a,2019-01-18T10:56:37.000Z,55.5625,foo
series_b,2019-01-18T10:56:37.000Z,12.8125,
series_c,2019-01-18T10:56:37.000Z,80,
series_a,2019-01-18T11:01:37.000Z,80.5625,foo
series_b,2019-01-18T11:01:37.000Z,0.3125,
series_c,2019-01-18T11:01:37.000Z,-101,
series_a,2019-01-18T11:06:37.000Z,93.6875,foo
series_b,2019-01-18T11:06:37.000Z,2,
series_c,2019-01-18T11:06:37.000Z,-241,
series_a,2019-01-18T11:11:37.000Z,104.75,foo
series_b,2019-01-18T11:11:37.000Z,1.8125,
series_c,2019-01-18T11:11:37.000Z,-25,
series_a,2019-01-18T11:16:37.000Z,109.5,foo
series_b,2019-01-18T11:16:37.000Z,-1.375,
series_c,2019-01-18T11:16:37.000Z,47,
series_a,2019-01-18T11:21:37.000Z,106.3125,foo
series_b,2019-01-18T11:21:37.000Z,23.25,
series_c,2019-01-18T11:21:37.000Z,-39,
series_a,2019-01-18T11:26:37.000Z,100.8125,foo
series_b,2019-01-18T11:26:37.000Z,-0.25,
series_c,2019-01-18T11:26:37.000Z,-104,
series_a,2019-01-18T11:31:37.000Z,98.375,foo
series_b,2019-01-18T11:31:37.000Z,14.3125,
series_c,2019-01-18T11:31:37.000Z,-76,
series_a,2019-01-18T11:36:37.000Z,96.3125,foo
series_b,2019-01-18T11:36:37.000Z,13.875,
series_c,2019-01-18T11:36:37.000Z,-192,
series_a,2019-01-18T11:41:37.000Z,86.625,foo
series_b,2019-01-18T11:41:37.000Z,-4.4375,
series_c,2019-01-18T11:41:37.000Z,38,
series_a,2019-01-18T11:46:37.000Z,101.625,foo
series_b,2019-01-18T11:46:37.000Z,11.5625,
series_c,2019-01-18T11:46:37.000Z,-7,
series_a,2019-01-18T11:51:37.000Z,119,foo
series_b,2019-01-18T11:51:37.000Z,-7.3125,
series_c,2019-01-18T11:51:37.000Z,28,
series_a,2019-01-18T11:56:37.000Z,97.9375,foo
series_b,2019-01-18T11:56:37.000Z,23.5625,
series_c,2019-01-18T11:56:37.000Z,-4,
series_a,2019-01-18T12:01:37.000Z,109.1875,foo
series_b,2019-01-18T12:01:37.000Z,13.875,
series_c,2019-01-18T12:01:37.000Z,61,
series_a,2019-01-18T12:06:37.000Z,119.5,foo
series_b,2019-01-18T12:06:37.000Z,10.5,
series_c,2019-01-18T12:06:37.000Z,-149,
series_a,2019-01-18T12:11:37.000Z,112.1875,foo
series_b,2019-01-18T12:11:37.000Z,-6.75,
series_c,2019-01-18T12:11:37.000Z,233,
series_a,2019-01-18T12:16:37.000Z,103.625,foo
series_b,2019-01-18T12:16:37.000Z,8.5,
series_c,2019-01-18T12:16:37.000Z,-110,
series_a,2019-01-18T12:21:37.000Z,91.875,foo
series_b,2019-01-18T12:21:37.000Z,4.25,
series_c,2019-01-18T12:21:37.000Z,-144,
series_a,2019-01-18T12:26:37.000Z,85.75,foo
series_b,2019-01-18T12:26:37.000Z,25.3125,
series_c,2019-01-18T12:26:37.000Z,-55,
series_a,2019-01-18T12:31:37.000Z,78.625,foo
series_b,2019-01-18T12:31:37.000Z,11.375,
series_c,2019-01-18T12:31:37.000Z,189,
series_a,2019-01-18T12:36:37.000Z,68.8125,foo
series_b,2019-01-18T12:36:37.000Z,9.125,
series_c,2019-01-18T12:36:37.000Z,71,
series_a,2019-01-18T12:41:37.000Z,65.125,foo
series_b,2019-01-18T12:41:37.000Z,13.3125,
series_c,2019-01-18T12:41:37.000Z,124,
series_a,2019-01-18T12:46:37.000Z,61.3125,foo
series_b,2019-01-18T12:46:37.000Z,-8.6875,
series_c,2019-01-18T12:46:37.000Z,170,
series_a,2019-01-18T12:51:37.000Z,59.8125,foo
series_b,2019-01-18T12:51:37.000Z,17.25,
series_c,2019-01-18T12:51:37.000Z,130,
series_a,2019-01-18T12:56:37.000Z,55.25,foo
series_b,2019-01-18T12:56:37.000Z,6.125,
series_c,2019-01-18T12:56:37.000Z,83,
series_a,2019-01-18T13:01:37.000Z,53.0625,foo
series_b,2019-01-18T13:01:37.000Z,10.1875,
series_c,2019-01-18T13:01:37.000Z,39,
series_a,2019-01-18T13:06:37.000Z,48.6875,foo
series_b,2019-01-18T13:06:37.000Z,33.25,
series_c,2019-01-18T13:06:37.000Z,-16,
series_a,2019-01-18T13:11:37.000Z,47,
series_b,2019-01-18T13:11:37.000Z,29.5625,
series_c,2019-01-18T13:11:37.000Z,108,
series_a,2019-01-18T13:16:37.000Z,43.375,
series_b,2019-01-18T13:16:37.000Z,11.25,
series_c,2019-01-18T13:16:37.000Z,175,
series_a,2019-01-18T13:21:37.000Z,40.875,
series_b,2019-01-18T13:21:37.000Z,3.25,
series_c,2019-01-18T13:21:37.000Z,132,
series_a,2019-01-18T13:26:37.000Z,39.5625,
series_b,2019-01-18T13:26:37.000Z,-6.4375,
series_c,2019-01-18T13:26:37.000Z,115,
series_a,2019-01-18T13:31:37.000Z,37.4375,
series_b,2019-01-18T13:31:37.000Z,40.1875,
series_c,2019-01-18T13:31:37.000Z,-102,
series_a,2019-01-18T13:36:37.000Z,36.5625,
series_b,2019-01-18T13:36:37.000Z,17.5,
series_c,2019-01-18T13:36:37.000Z,106,
series_a,2019-01-18T13:41:37.000Z,35,
series_b,2019-01-18T13:41:37.000Z,7.125,
series_c,2019-01-18T13:41:37.000Z,-125,
series_a,2019-01-18T13:46:37.000Z,34.25,
series_b,2019-01-18T13:46:37.000Z,22.3125,
series_c,2019-01-18T13:46:37.000Z,-46,
series_a,2019-01-18T13:51:37.000Z,33.125,
series_b,2019-01-18T13:51:37.000Z,-5.625,
series_c,2019-01-18T13:51:37.000Z,-51,
series_a,2019-01-18T13:56:37.000Z,31.875,
series_b,2019-01-18T13:56:37.000Z,4.1875,
series_c,2019-01-18T13:56:37.000Z,-76,
series_a,2019-01-18T14:01:37.000Z,29.6875,
series_b,2019-01-18T14:01:37.000Z,3.375,
series_c,2019-01-18T14:01:37.000Z,-93,
series_a,2019-01-18T14:06:37.000Z,29.5,
series_b,2019-01-18T14:06:37.000Z,-9.75,
series_c,2019-01-18T14:06:37.000Z,88,
series_a,2019-01-18T14:11:37.000Z,29.1875,
series_b,2019-01-18T14:11:37.000Z,24.4375,
series_c,2019-01-18T14:11:37.000Z,7,
series_a,2019-01-18T14:16:37.000Z,28.5,
series_b,2019-01-18T14:16:37.000Z,-2,
series_c,2019-01-18T14:16:37.000Z,20,
series_a,2019-01-18T14:21:37.000Z,27.9375,
series_b,2019-01-18T14:21:37.000Z,0.0625,
series_c,2019-01-18T14:21:37.000Z,30,
series_a,2019-01-18T14:26:37.000Z,28.4375,
series_b,2019-01-18T14:26:37.000Z,11.0625,
series_c,2019-01-18T14:26:37.000Z,-65,
series_a,2019-01-18T14:31:37.000Z,27.5625,
series_b,2019-01-18T14:31:37.000Z,-4.9375,
series_c,2019-01-18T14:31:37.000Z,-146,
series_a,2019-01-18T14:36:37.000Z,27.625,
series_b,2019-01-18T14:36:37.000Z,12,
series_c,2019-01-18T14:36:37.000Z,70,
series_a,2019-01-18T14:41:37.000Z,25.9375,
series_b,2019-01-18T14:41:37.000Z,-4.0625,
series_c,2019-01-18T14:41:37.000Z,-40,
series_a,2019-01-18T14:46:37.000Z,26.75,
series_b,2019-01-18T14:46:37.000Z,14,
series_c,2019-01-18T14:46:37.000Z,-25,
series_a,2019-01-18T14:51:37.000Z,25.75,
series_b,2019-01-18T14:51:37.000Z,5.9375,
series_c,2019-01-18T14:51:37.000Z,-58,
series_a,2019-01-18T14:56:37.000Z,25,
series_b,2019-01-18T14:56:37.000Z,-1.0625,
series_c,2019-01-18T14:56:37.000Z,83,
series_a,2019-01-18T15:01:37.000Z,25.875,
series_b,2019-01-18T15:01:37.000Z,10.125,
series_c,2019-01-18T15:01:37.000Z,-45,
series_a,2019-01-18T15:06:37.000Z,25,
series_b,2019-01-18T15:06:37.000Z,12.125,
series_c,2019-01-18T15:06:37.000Z,41,
series_a,2019-01-18T15:11:37.000Z,24.625,
series_b,2019-01-18T15:11:37.000Z,10.75,
series_c,2019-01-18T15:11:37.000Z,4,
series_a,2019-01-18T15:16:37.000Z,24.75,
series_b,2019-01-18T15:16:37.000Z,4.625,
series_c,2019-01-18T15:16:37.000Z,-82,
series_a,2019-01-18T15:21:37.000Z,24.9375,
series_b,2019-01-18T15:21:37.000Z,11.625,
series_c,2019-01-18T15:21:37.000Z,-80,
series_a,2019-01-18T15:26:37.000Z,25.375,
series_b,2019-01-18T15:26:37.000Z,-2.5,
series_c,2019-01-18T15:26:37.000Z,-157,
series_a,2019-01-18T15:31:37.000Z,24.75,
series_b,2019-01-18T15:31:37.000Z,16.5625,
series_c,2019-01-18T15:31:37.000Z,-174,
series_a,2019-01-18T15:36:37.000Z,25.5625,
series_b,2019-01-18T15:36:37.000Z,3.6875,
series_c,2019-01-18T15:36:37.000Z,10,
series_a,2019-01-18T15:41:37.000Z,24.875,
series_b,2019-01-18T15:41:37.000Z,-10.375,
series_c,2019-01-18T15:41:37.000Z,-47,
series_a,2019-01-18T15:46:37.000Z,25,
series_b,2019-01-18T15:46:37.000Z,11.75,
series_c,2019-01-18T15:46:37.000Z,99,
series_a,2019-01-18T15:51:37.000Z,24.5625,
series_b,2019-01-18T15:51:37.000Z,27.6875,
series_c,2019-01-18T15:51:37.000Z,153,
series_a,2019-01-18T15:56:37.000Z,24.5,
series_b,2019-01-18T15:56:37.000Z,23.625,
series_c,2019-01-18T15:56:37.000Z,21,
series_a,2019-01-18T16:01:37.000Z,25.5625,
series_b,2019-01-18T16:01:37.000Z,27.75,
series_c,2019-01-18T16:01:37.000Z,5,
series_a,2019-01-18T16:06:37.000Z,26,
series_b,2019-01-18T16:06:37.000Z,4.6875,
series_c,2019-01-18T16:06:37.000Z,-65,
series_a,2019-01-18T16:11:37.000Z,25.8125,
series_b,2019-01-18T16:11:37.000Z,26.75,
series_c,2019-01-18T16:11:37.000Z,96,
series_a,2019-01-18T16:16:37.000Z,24.6875,
series_b,2019-01-18T16:16:37.000Z,20.6875,
series_c,2019-01-18T16:16:37.000Z,168,
series_a,2019-01-18T16:21:37.000Z,24.875,
series_b,2019-01-18T16:21:37.000Z,-2.1875,
series_c,2019-01-18T16:21:37.000Z,17,
series_a,2019-01-18T16:26:37.000Z,24.5,
series_b,2019-01-18T16:26:37.000Z,15.875,
series_c,2019-01-18T16:26:37.000Z,82,
series_a,2019-01-18T16:31:37.000Z,25.1875,
series_b,2019-01-18T16:31:37.000Z,1,
series_c,2019-01-18T16:31:37.000Z,-38,
series_a,2019-01-18T16:36:37.000Z,25.375,
series_b,2019-01-18T16:36:37.000Z,4.9375,
series_c,2019-01-18T16:36:37.000Z,-128,
series_a,2019-01-18T16:41:37.000Z,26.0625,
series_b,2019-01-18T16:41:37.000Z,17.375,
series_c,2019-01-18T16:41:37.000Z,-50,
series_a,2019-01-18T16:46:37.000Z,25.8125,
series_b,2019-01-18T16:46:37.000Z,6.1875,
series_c,2019-01-18T16:46:37.000Z,-136,
series_a,2019-01-18T16:51:37.000Z,25.625,
series_b,2019-01-18T16:51:37.000Z,20.3125,
series_c,2019-01-18T16:51:37.000Z,-114,
series_a,2019-01-18T16:56:37.000Z,25.375,
series_b,2019-01-18T16:56:37.000Z,12.1875,
series_c,2019-01-18T16:56:37.000Z,-83,
series_a,2019-01-18T17:01:37.000Z,25.125,
series_b,2019-01-18T17:01:37.000Z,4.1875,
series_c,2019-01-18T17:01:37.000Z,116,
series_a,2019-01-18T17:06:37.000Z,26,
series_b,2019-01-18T17:06:37.000Z,13.125,
series_c,2019-01-18T17:06:37.000Z,-155,
series_a,2019-01-18T17:11:37.000Z,26.25,
series_b,2019-01-18T17:11:37.000Z,1.0625,
series_c,2019-01-18T17:11:37.000Z,107,
series_a,2019-01-18T17:16:37.000Z,25.875,
series_b,2019-01-18T17:16:37.000Z,9.0625,
series_c,2019-01-18T17:16:37.000Z,-54,
series_a,2019-01-18T17:21:37.000Z,25.125,
series_b,2019-01-18T17:21:37.000Z,0.1875,
series_c,2019-01-18T17:21:37.000Z,-70,
series_a,2019-01-18T17:26:37.000Z,24.9375,
series_b,2019-01-18T17:26:37.000Z,13.25,
series_c,2019-01-18T17:26:37.000Z,98,
series_a,2019-01-18T17:31:37.000Z,26.0625,
series_b,2019-01-18T17:31:37.000Z,18.1875,
series_c,2019-01-18T17:31:37.000Z,156,
series_a,2019-01-18T17:36:37.000Z,25,
series_b,2019-01-18T17:36:37.000Z,20.5,
series_c,2019-01-18T17:36:37.000Z,109,
series_a,2019-01-18T17:41:37.000Z,25.3125,
series_b,2019-01-18T17:41:37.000Z,16.625,
series_c,2019-01-18T17:41:37.000Z,8,
series_a,2019-01-18T17:46:37.000Z,25.25,
series_b,2019-01-18T17:46:37.000Z,7.4375,
series_c,2019-01-18T17:46:37.000Z,-67,
series_a,2019-01-18T17:51:37.000Z,24.75,
series_b,2019-01-18T17:51:37.000Z,3.5,
series_c,2019-01-18T17:51:37.000Z,175,
series_a,2019-01-18T17:56:37.000Z,23.5,
series_b,2019-01-18T17:56:37.000Z,20.75,
series_c,2019-01-18T17:56:37.000Z,-61,
series_a,2019-01-18T18:01:37.000Z,22.5625,
series_b,2019-01-18T18:01:37.000Z,23.6875,
series_c,2019-01-18T18:01:37.000Z,45,
series_a,2019-01-18T18:06:37.000Z,21.5625,
series_b,2019-01-18T18:06:37.000Z,10.5625,
series_c,2019-01-18T18:06:37.000Z,81,
series_a,2019-01-18T18:11:37.000Z,22,
series_b,2019-01-18T18:11:37.000Z,-0.25,
series_c,2019-01-18T18:11:37.000Z,55,
series_a,2019-01-18T18:16:37.000Z,22.0625,
series_b,2019-01-18T18:16:37.000Z,7.6875,
series_c,2019-01-18T18:16:37.000Z,81,
series_a,2019-01-18T18:21:37.000Z,21.5,
series_b,2019-01-18T18:21:37.000Z,19.9375,
series_c,2019-01-18T18:21:37.000Z,-64,
series_a,2019-01-18T18:26:37.000Z,21.5625,
series_b,2019-01-18T18:26:37.000Z,15.875,
series_c,2019-01-18T18:26:37.000Z,93,
series_a,2019-01-18T18:31:37.000Z,22.125,
series_b,2019-01-18T18:31:37.000Z,20.875,
series_c,2019-01-18T18:31:37.000Z,49,
series_a,2019-01-18T18:36:37.000Z,22.0625,
series_b,2019-01-18T18:36:37.000Z,28.9375,
series_c,2019-01-18T18:36:37.000Z,242,
series_a,2019-01-18T18:41:37.000Z,20.4375,
series_b,2019-01-18T18:41:37.000Z,22.125,
series_c,2019-01-18T18:41:37.000Z,-41,
series_a,2019-01-18T18:46:37.000Z,19.875,
series_b,2019-01-18T18:46:37.000Z,7.25,
series_c,2019-01-18T18:46:37.000Z,20,
series_a,2019-01-18T18:51:37.000Z,20.625,
series_b,2019-01-18T18:51:37.000Z,9.875,
series_c,2019-01-18T18:51:37.000Z,74,
series_a,2019-01-18T18:56:37.000Z,20.3125,
series_b,2019-01-18T18:56:37.000Z,-1.0625,
series_c,2019-01-18T18:56:37.000Z,-163,
series_a,2019-01-18T19:01:37.000Z,20.5625,
series_b,2019-01-18T19:01:37.000Z,13.8125,
series_c,2019-01-18T19:01:37.000Z,151,
series_a,2019-01-18T19:06:37.000Z,20.6875,
series_b,2019-01-18T19:06:37.000Z,22.9375,
series_c,2019-01-18T19:06:37.000Z,171,
series_a,2019-01-18T19:11:37.000Z,20.625,
series_b,2019-01-18T19:11:37.000Z,4.75,
series_c,2019-01-18T19:11:37.000Z,95,
series_a,2019-01-18T19:16:37.000Z,20.625,
series_b,2019-01-18T19:16:37.000Z,10.5625,
series_c,2019-01-18T19:16:37.000Z,-200,
series_a,2019-01-18T19:21:37.000Z,19.875,
series_b,2019-01-18T19:21:37.000Z,5.125,
series_c,2019-01-18T19:21:37.000Z,181,
series_a,2019-01-18T19:26:37.000Z,20.0625,
series_b,2019-01-18T19:26:37.000Z,22.0625,
series_c,2019-01-18T19:26:37.000Z,-15,
series_a,2019-01-18T19:31:37.000Z,20.5625,
series_b,2019-01-18T19:31:37.000Z,18.9375,
series_c,2019-01-18T19:31:37.000Z,20,
series_a,2019-01-18T19:36:37.000Z,19.9375,
series_b,2019-01-18T19:36:37.000Z,11.3125,
series_c,2019-01-18T19:36:37.000Z,87,
series_a,2019-01-18T19:41:37.000Z,19.625,
series_b,2019-01-18T19:41:37.000Z,16.1875,
series_c,2019-01-18T19:41:37.000Z,-50,
series_a,2019-01-18T19:46:37.000Z,20.125,
series_b,2019-01-18T19:46:37.000Z,-3,
series_c,2019-01-18T19:46:37.000Z,-253,
series_a,2019-01-18T19:51:37.000Z,19.875,
series_b,2019-01-18T19:51:37.000Z,0.625,
series_c,2019-01-18T19:51:37.000Z,-101,
series_a,2019-01-18T19:56:37.000Z,19.8125,
series_b,2019-01-18T19:56:37.000Z,13.6875,
series_c,2019-01-18T19:56:37.000Z,103,
series_a,2019-01-18T20:01:37.000Z,20.4375,
series_b,2019-01-18T20:01:37.000Z,5.6875,
series_c,2019-01-18T20:01:37.000Z,85,
series_a,2019-01-18T20:06:37.000Z,19.9375,
series_b,2019-01-18T20:06:37.000Z,6.1875,
series_c,2019-01-18T20:06:37.000Z,5,
series_a,2019-01-18T20:11:37.000Z,20.5625,
series_b,2019-01-18T20:11:37.000Z,5.1875,
series_c,2019-01-18T20:11:37.000Z,-203,
series_a,2019-01-18T20:16:37.000Z,20.375,
series_b,2019-01-18T20:16:37.000Z,10.3125,
series_c,2019-01-18T20:16:37.000Z,280,
series_a,2019-01-18T20:21:37.000Z,19.625,
series_b,2019-01-18T20:21:37.000Z,5.375,
series_c,2019-01-18T20:21:37.000Z,89,
series_a,2019-01-18T20:26:37.000Z,19.75,
series_b,2019-01-18T20:26:37.000Z,6.375,
series_c,2019-01-18T20:26:37.000Z,63,
series_a,2019-01-18T20:31:37.000Z,19.75,
series_b,2019-01-18T20:31:37.000Z,2.5625,
series_c,2019-01-18T20:31:37.000Z,46,
series_a,2019-01-18T20:36:37.000Z,19.125,
series_b,2019-01-18T20:36:37.000Z,-4.4375,
series_c,2019-01-18T20:36:37.000Z,139,
series_a,2019-01-18T20:41:37.000Z,18.375,
series_b,2019-01-18T20:41:37.000Z,16.625,
series_c,2019-01-18T20:41:37.000Z,33,
series_a,2019-01-18T20:46:37.000Z,18.125,
series_b,2019-01-18T20:46:37.000Z,34.6875,
series_c,2019-01-18T20:46:37.000Z,177,
series_a,2019-01-18T20:51:37.000Z,18.5625,
series_b,2019-01-18T20:51:37.000Z,15.75,
series_c,2019-01-18T20:51:37.000Z,-28,
series_a,2019-01-18T20:56:37.000Z,18.0625,
series_b,2019-01-18T20:56:37.000Z,13.9375,
series_c,2019-01-18T20:56:37.000Z,51,
series_a,2019-01-18T21:01:37.000Z,17.875,
series_b,2019-01-18T21:01:37.000Z,11.125,
series_c,2019-01-18T21:01:37.000Z,-88,
series_a,2019-01-18T21:06:37.000Z,17.625,
series_b,2019-01-18T21:06:37.000Z,2.0625,
series_c,2019-01-18T21:06:37.000Z,72,
series_a,2019-01-18T21:11:37.000Z,17.875,
series_b,2019-01-18T21:11:37.000Z,7.1875,
series_c,2019-01-18T21:11:37.000Z,139,
series_a,2019-01-18T21:16:37.000Z,17.9375,
series_b,2019-01-18T21:16:37.000Z,-2.625,
series_c,2019-01-18T21:16:37.000Z,172,
series_a,2019-01-18T21:21:37.000Z,17.625,
series_b,2019-01-18T21:21:37.000Z,26.5625,
series_c,2019-01-18T21:21:37.000Z,-166,
series_a,2019-01-18T21:26:37.000Z,17.9375,
series_b,2019-01-18T21:26:37.000Z,2.6875,
series_c,2019-01-18T21:26:37.000Z,117,
series_a,2019-01-18T21:31:37.000Z,17.4375,
series_b,2019-01-18T21:31:37.000Z,18.875,
series_c,2019-01-18T21:31:37.000Z,-6,
series_a,2019-01-18T21:36:37.000Z,17.4375,
series_b,2019-01-18T21:36:37.000Z,28.3125,
series_c,2019-01-18T21:36:37.000Z,121,
series_a,2019-01-18T21:41:37.000Z,17.5,
series_b,2019-01-18T21:41:37.000Z,18.8125,
series_c,2019-01-18T21:41:37.000Z,200,
series_a,2019-01-18T21:46:37.000Z,17.4375,
series_b,2019-01-18T21:46:37.000Z,13.25,
series_c,2019-01-18T21:46:37.000Z,-69,
series_a,2019-01-18T21:51:37.000Z,17.8125,
series_b,2019-01-18T21:51:37.000Z,5.5625,
